name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
IRdisplay,"
    An interface to the rich display capabilities of 'Jupyter' front-ends (e.g. 'Jupyter Notebook') <https://jupyter.org>.
    Designed to be used from a running 'IRkernel' session <https://irkernel.github.io>.",2021-01-20,Thomas Kluyver,https://github.com/IRkernel/IRdisplay,TRUE,https://github.com/irkernel/irdisplay,801866,37,2021-08-02T11:16:13Z,21672.054054054053
iriR,"Researchers and analysts have access to more than 7,500 innovative companies worldwide, which are or have been part of the top 1,000 innovative companies. They can access the six parameters that compose the global IRI Scoreboard's data on R&D: Country, Year, Company's name, Industry, Indicator and Company's rank. Please cite: Warin, Th. (2020) ""iiriR: An R Package for the EU Industrial R&D Investment Scoreboard"", <doi:10.6084/m9.figshare.11774640.v5>.",2021-04-22,Thierry Warin,https://github.com/warint/iriR/,TRUE,https://github.com/warint/irir,3830,1,2021-08-20T14:11:39Z,3830
IRkernel,"
    The R kernel for the 'Jupyter' environment executes R code which the front-end
    ('Jupyter Notebook' or other front-ends) submits to the kernel via the network.",2021-05-11,Thomas Kluyver,https://irkernel.github.io,TRUE,https://github.com/irkernel/irkernel,432600,1425,2021-08-02T11:47:04Z,303.57894736842104
IRSF,"Builds ensemble survival tree models to reveal variable interactions when the response is a time-to-events outcome. Codes contain randomization, interaction modeling, and prediction subroutines to be used in addition to the following R packages: 'survival' for Kaplan-Meier and Cox regression modeling, 'randomForestSRC' for RSF modeling, and optionally 'ggRandomForests' for Random Forest exploration/visualization. The current version contains additional R codes in folder ""/inst/doc"" for the analysis and generation of results shown in the corresponding article (Dazard et al. (2018) <doi:10.1515/sagmb-2017-0038>). ",2020-11-13,Jean-Eudes Dazard,https://github.com/jedazard/IRSF,TRUE,https://github.com/jedazard/irsf,3216,2,2020-11-15T20:04:52Z,1608
isatabr,"ISA is a metadata framework to manage an increasingly diverse set 
    of life science, environmental and biomedical experiments. In isatabr 
    methods for reading, modifying and writing of files in the ISA-Tab format
    are implemented. It also contains methods for processing assay data.",2021-07-16,Bart-Jan van Rossum,https://github.com/Biometris/isatabr/,TRUE,https://github.com/biometris/isatabr,635,0,2021-07-16T07:12:41Z,NA
isoband,"A fast C++ implementation to generate contour lines (isolines) and
  contour polygons (isobands) from regularly spaced grids containing elevation data.",2021-07-13,Claus O. Wilke,https://wilkelab.org/isoband/,TRUE,https://github.com/wilkelab/isoband,13218538,107,2021-07-12T20:42:31Z,123537.73831775702
isobxr,"A set of functions to run simple and composite box-models to describe the 
    dynamic or static distribution of stable isotopes in open 
    or closed systems. The package also allows the sweeping of many 
    parameters in both static and dynamic conditions. It also comes 
    with a post-run plotting interface built under shiny.
    The mathematical models used in this package are derived from Albarede, 1995, 
    Introduction to Geochemical Modelling, Cambridge University Press,
    Cambridge <doi:10.1017/CBO9780511622960>.",2021-09-02,Theo Tacail,"https://github.com/ttacail/isobxr,
https://ttacail.github.io/isobxr_web/,
https://ttacail.github.io/isobxr/",TRUE,https://github.com/ttacail/isobxr,0,0,2021-09-03T13:14:33Z,NA
isocalcR,"Perform common calculations based on published stable isotope theory, such as calculating carbon isotope discrimination and intrinsic water use efficiency from wood or leaf carbon isotope composition. See Farquhar, O'Leary, and Berry (1982) <doi:10.1071/PP9820121>.  ",2021-07-31,Justin Mathias,https://github.com/justinmathias/isocalcR,TRUE,https://github.com/justinmathias/isocalcr,730,0,2021-07-31T18:16:20Z,NA
isodistrreg,"Distributional regression under stochastic order restrictions for
    numeric and binary response variables and partially ordered covariates. See
    Henzi, Ziegel, Gneiting (2020) <arXiv:1909.03725>.",2021-03-22,Alexander Henzi,https://github.com/AlexanderHenzi/isodistrreg,TRUE,https://github.com/alexanderhenzi/isodistrreg,1706,8,2021-03-22T12:19:56Z,213.25
IsoplotR,"Plots U-Pb data on Wetherill and Tera-Wasserburg concordia diagrams. Calculates concordia and discordia ages. Performs linear regression of measurements with correlated errors using 'York', 'Titterington' and 'Ludwig' approaches. Generates Kernel Density Estimates (KDEs) and Cumulative Age Distributions (CADs). Produces Multidimensional Scaling (MDS) configurations and Shepard plots of multi-sample detrital datasets using the Kolmogorov-Smirnov distance as a dissimilarity measure. Calculates 40Ar/39Ar ages, isochrons, and age spectra. Computes weighted means accounting for overdispersion. Calculates U-Th-He (single grain and central) ages, logratio plots and ternary diagrams. Processes fission track data using the external detector method and LA-ICP-MS, calculates central ages and plots fission track and other data on radial (a.k.a. 'Galbraith') plots. Constructs total Pb-U, Pb-Pb, Th-Pb, K-Ca, Re-Os, Sm-Nd, Lu-Hf, Rb-Sr and 230Th-U isochrons as well as 230Th-U evolution plots.",2021-07-09,Pieter Vermeesch,"https://www.ucl.ac.uk/~ucfbpve/isoplotr/,
https://github.com/pvermees/IsoplotR/",TRUE,https://github.com/pvermees/isoplotr,43029,35,2021-07-22T11:48:40Z,1229.4
IsoplotRgui,"Provides a graphical user interface to the 'IsoplotR' package for radiometric geochronology. The GUI runs in an internet browser and can either be used offline, or hosted on a server to provide online access to the 'IsoplotR' toolbox.",2021-07-10,Pieter Vermeesch,"https://www.ucl.ac.uk/~ucfbpve/isoplotr/,
https://github.com/pvermees/IsoplotRgui/",TRUE,https://github.com/pvermees/isoplotrgui,5273,12,2021-09-03T08:51:59Z,439.4166666666667
isoreader,Interface to the raw data file formats commonly encountered in scientific disciplines that make use of stable isotopes.,2021-02-16,Sebastian Kopf,https://github.com/isoverse/isoreader,TRUE,https://github.com/isoverse/isoreader,3729,3,2021-05-04T19:57:39Z,1243
IsoriX,"Building isoscapes using mixed models and inferring the geographic
  origin of samples based on their isotopic ratios. This package is essentially a
  simplified interface to several other packages which implements a new
  statistical framework based on mixed models. It uses 'spaMM' for fitting and
  predicting isoscapes, and assigning an organism's origin depending on its
  isotopic ratio. 'IsoriX' also relies heavily on the package 'rasterVis' for
  plotting the maps produced with 'raster' using 'lattice'.",2020-09-16,Alexandre Courtiol,https://github.com/courtiol/IsoriX/,TRUE,https://github.com/courtiol/isorix,43554,9,2021-06-26T16:16:14Z,4839.333333333333
isotree,"Fast and multi-threaded implementation of
	isolation forest (Liu, Ting, Zhou (2008) <doi:10.1109/ICDM.2008.17>),
	extended isolation forest (Hariri, Kind, Brunner (2018) <arXiv:1811.02141>),
	SCiForest (Liu, Ting, Zhou (2010) <doi:10.1007/978-3-642-15883-4_18>),
	and fair-cut forest (Cortes (2019) <arXiv:1911.06646>),
	for isolation-based outlier detection, clustered outlier detection, distance or similarity
	approximation (Cortes (2019) <arXiv:1910.12362>),
	and imputation of missing values (Cortes (2019) <arXiv:1911.06646>),
	based on random or guided decision tree splitting. Provides simple heuristics for fitting the model to
	categorical columns and handling missing data, and offers options for varying between random and guided
	splits, and for using different splitting criteria.",2021-08-22,David Cortes,https://github.com/david-cortes/isotree,TRUE,https://github.com/david-cortes/isotree,17238,73,2021-09-02T01:09:20Z,236.13698630136986
iterators,"Support for iterators, which allow a programmer to traverse
    through all the elements of a vector, list, or other collection of data.",2020-10-15,Michelle Wallig,https://github.com/RevolutionAnalytics/iterators,TRUE,https://github.com/revolutionanalytics/iterators,5635843,3,2020-10-11T15:24:47Z,1878614.3333333333
itraxR,"Parse, trim, join, visualise and analyse data from Itrax sediment core multi-parameter 
    scanners manufactured by Cox Analytical Systems, Sweden. Functions are provided for parsing 
    XRF-peak area files, line-scan optical images, and radiographic images, alongside accompanying metadata. 
    A variety of data wrangling tasks like trimming, joining and reducing XRF-peak area data are simplified. 
    Principle component analysis (PCA), cluster analysis and associated multivariate methods are 
    implemented with appropriate data transformation. ",2021-08-17,Thomas Bishop,https://thomasbishop.uk,TRUE,https://github.com/tombishop1/itraxr,2407,3,2021-08-15T20:26:40Z,802.3333333333334
ivdesc,"Estimating the mean and variance of a covariate for the complier, never-taker and always-taker subpopulation in the context of instrumental variable estimation. This package implements the method described in Marbach and Hangartner (2020) <doi:10.1017/pan.2019.48> and Hangartner, Marbach, Henckel, Maathuis, Kelz and Keele (2021) <arXiv:2103.06328>.",2021-03-20,Moritz Marbach,https://github.com/sumtxt/ivdesc/,TRUE,https://github.com/sumtxt/ivdesc,10196,6,2021-03-18T21:22:36Z,1699.3333333333333
ivreg,"Instrumental variable estimation for linear models by two-stage least-squares (2SLS) regression or by robust-regression via M-estimation (2SM) or MM-estimation (2SMM). The main ivreg() model-fitting function is designed to provide a workflow as similar as possible to standard lm() regression. A wide range of methods is provided for fitted ivreg model objects, including extensive functionality for computing and graphing regression diagnostics in addition to other standard model tools. ",2021-05-28,John Fox,https://john-d-fox.github.io/ivreg/,TRUE,https://github.com/john-d-fox/ivreg,27233,6,2021-07-08T14:50:05Z,4538.833333333333
ivx,"Drawing statistical inference on the coefficients
    of a short- or long-horizon predictive regression with persistent
    regressors by using the IVX method of Magdalinos and Phillips (2009)
    <doi:10.1017/S0266466608090154> and Kostakis, Magdalinos and
    Stamatogiannis (2015) <doi:10.1093/rfs/hhu139>.",2020-11-24,Kostas Vasilopoulos,https://github.com/kvasilopoulos/ivx,TRUE,https://github.com/kvasilopoulos/ivx,11522,11,2021-05-08T13:19:43Z,1047.4545454545455
jackalope,"Simply and efficiently
    simulates (i) variants from reference genomes and (ii) reads from both Illumina 
    <https://www.illumina.com/>
    and Pacific Biosciences (PacBio) <https://www.pacb.com/> platforms. 
    It can either read reference genomes from FASTA files or simulate new ones.
    Genomic variants can be simulated using summary statistics, phylogenies, 
    Variant Call Format (VCF) files, and coalescent simulations—the latter of which
    can include selection, recombination, and demographic fluctuations.
    'jackalope' can simulate single, paired-end, or mate-pair Illumina reads, 
    as well as PacBio reads.
    These simulations include sequencing errors, mapping qualities, multiplexing,
    and optical/polymerase chain reaction (PCR) duplicates.
    Simulating Illumina sequencing is based on ART
    by Huang et al. (2012) <doi:10.1093/bioinformatics/btr708>.
    PacBio sequencing simulation is based on 
    SimLoRD  by Stöcker et al. (2016) <doi:10.1093/bioinformatics/btw286>.
    All outputs can be written to standard file formats.",2021-07-06,Lucas A. Nell [cph,https://github.com/lucasnell/jackalope,TRUE,https://github.com/lucasnell/jackalope,13868,7,2021-07-05T22:56:19Z,1981.142857142857
jackstraw,"Test for association between the observed data
	and their systematic patterns of variations.
	The jackstraw enables statistical testing for association between observed variables and latent variables, as captured by principal component analysis (PCA), factor analysis (FA), or other estimates. Similarly, unsupervised clustering, such as K-means clustering, partition around medoids (PAM), and others, finds subpopulations among the observed variables. The jackstraw estimates statistical significance of cluster membership, including unsupervised evaluation of cell identities in single cell RNA-seq. P-values and posterior probabilities allows one to rigorously evaluate the strength of cluster membership assignments. See the GitHub repository for the latest developments and further helps.",2021-06-11,Neo Christopher Chung,https://github.com/ncchung/jackstraw,TRUE,https://github.com/ncchung/jackstraw,24523,10,2021-08-05T13:54:26Z,2452.3
jagsUI,"A set of wrappers around 'rjags' functions to run Bayesian analyses in 'JAGS' (specifically, via 'libjags').  A single function call can control adaptive, burn-in, and sampling MCMC phases, with MCMC chains run in sequence or in parallel. Posterior distributions are automatically summarized (with the ability to exclude some monitored nodes if desired) and functions are available to generate figures based on the posteriors (e.g., predictive check plots, traceplots). Function inputs, argument syntax, and output format are nearly identical to the 'R2WinBUGS'/'R2OpenBUGS' packages to allow easy switching between MCMC samplers.",2021-06-18,Ken Kellner,https://github.com/kenkellner/jagsUI,TRUE,https://github.com/kenkellner/jagsui,99195,23,2021-06-21T21:22:35Z,4312.826086956522
janitor,"The main janitor functions can: perfectly format data.frame column
    names; provide quick counts of variable combinations (i.e., frequency
    tables and crosstabs); and isolate duplicate records. Other janitor functions
    nicely format the tabulation results. These tabulate-and-report functions
    approximate popular features of SPSS and Microsoft Excel. This package
    follows the principles of the ""tidyverse"" and works well with the pipe function
    %>%. janitor was built with beginning-to-intermediate R users in mind and is
    optimized for user-friendliness. Advanced R users can already do everything
    covered here, but with janitor they can do it faster and save their thinking for
    the fun stuff.",2021-01-05,Sam Firke,https://github.com/sfirke/janitor,TRUE,https://github.com/sfirke/janitor,1428247,1044,2021-09-01T19:04:43Z,1368.052681992337
jaod,"Client for the Directory of Open Access Journals ('DOAJ')
    (<https://doaj.org/>). API documentation at
    <https://doaj.org/api/v1/docs>. Methods included for working with
    all 'DOAJ' API routes: fetch article information by identifier,
    search for articles, fetch journal information by identifier,
    and search for journals.",2020-12-02,Scott Chamberlain,"https://docs.ropensci.org/jaod/, https://github.com/ropensci/jaod",TRUE,https://github.com/ropensci/jaod,17194,10,2020-12-02T17:26:33Z,1719.4
JBrowseR,"Provides an R interface to the JBrowse 2 genome browser.
    Enables embedding a JB2 genome browser in a Shiny app or R Markdown
    document. The browser can also be launched from an interactive R console.
    The browser can be loaded with a variety of common genomics data types,
    and can be used with a custom theme.",2021-07-07,Elliot Hershberg,https://gmod.github.io/JBrowseR/ https://github.com/GMOD/JBrowseR,TRUE,https://github.com/gmod/jbrowser,3677,15,2021-07-08T00:10:23Z,245.13333333333333
jetpack,"Manage project dependencies from your DESCRIPTION file. Create a reproducible virtual environment with minimal additional files in your project. Provides tools to add, remove, and update dependencies as well as install existing dependencies with a single function.",2021-04-10,Andrew Kane,https://github.com/ankane/jetpack,TRUE,https://github.com/ankane/jetpack,19183,212,2021-04-10T22:22:07Z,90.48584905660377
jfa,"Implements the audit sampling workflow as discussed in Derks et al. (2019) <doi:10.31234/osf.io/9f6ub>. The package makes it easy for an auditor to plan a statistical sample, select the sample from the population, and evaluate the misstatement in the sample using various methods compliant with the International Standards on Auditing. Furthermore, the package implements Bayesian equivalents of these methods. ",2021-08-12,Koen Derks,"https://koenderks.github.io/jfa/, https://github.com/koenderks/jfa",TRUE,https://github.com/koenderks/jfa,11698,3,2021-09-03T13:47:14Z,3899.3333333333335
jipApprox,"Approximate joint-inclusion probabilities in Unequal Probability Sampling, or compute Monte Carlo approximations of the first and second-order inclusion probabilities of a general sampling design as in Fattorini (2006) <doi:10.1093/biomet/93.2.269>.",2020-10-13,Roberto Sichera,NA,TRUE,https://github.com/rhobis/jipapprox,13580,0,2021-05-23T18:10:39Z,NA
JirAgileR,Allows to interact with the 'JIRA SERVER REST API' to analyze the retrieved data in R. For further information about the API visit <https://docs.atlassian.com/software/jira/docs/api/REST/8.9.1/>.,2021-06-08,Matthias Brenninkmeijer,"https://matbmeijer.github.io/JirAgileR/,
https://github.com/matbmeijer/JirAgileR",TRUE,https://github.com/matbmeijer/jiragiler,1140,18,2021-06-08T19:12:22Z,63.333333333333336
jjb,"Set of common functions used for manipulating colors,
    detecting and interacting with 'RStudio', modeling, formatting, determining
    users' operating system, feature scaling, and more!",2020-01-08,James Balamuta,https://github.com/coatless/jjb,TRUE,https://github.com/coatless/jjb,18861,1,2021-04-09T01:00:53Z,18861
JMbayes,Shared parameter models for the joint modeling of longitudinal and time-to-event data using MCMC; Dimitris Rizopoulos (2016) <doi:10.18637/jss.v072.i07>. ,2020-01-09,Dimitris Rizopoulos,https://github.com/drizopoulos/JMbayes,TRUE,https://github.com/drizopoulos/jmbayes,35666,34,2021-01-28T19:44:29Z,1049
JMbayes2,"Fit joint models for longitudinal and time-to-event data under the Bayesian approach. Multiple longitudinal outcomes of mixed type (continuous/categorical) and multiple event times (competing risks and multi-state processes) are accommodated. Rizopoulos (2012, ISBN:9781439872864).",2021-09-02,Dimitris Rizopoulos,"https://drizopoulos.github.io/JMbayes2/,
https://github.com/drizopoulos/JMbayes2",TRUE,https://github.com/drizopoulos/jmbayes2,4289,17,2021-09-03T12:03:18Z,252.2941176470588
jmcm,"Fit joint mean-covariance models for longitudinal data. The models
    and their components are represented using S4 classes and methods. The core
    computational algorithms are implemented using the 'Armadillo' C++ library
    for numerical linear algebra and 'RcppArmadillo' glue.",2021-01-12,Jianxin Pan,https://github.com/ypan1988/jmcm/,TRUE,https://github.com/ypan1988/jmcm,22073,3,2021-08-24T20:39:42Z,7357.666666666667
JMcmprsk,"Fit joint models of continuous or ordinal longitudinal data and time-to-event data with competing risks. For a detailed information, see Robert Elashoff, Gang Li and Ning Li (2016, ISBN:9781439807828); Robert M. Elashoff,Gang Li and Ning Li (2008) <doi:10.1111/j.1541-0420.2007.00952.x> ; Ning Li, Robert Elashoff, Gang Li and Jeffrey Saver (2010) <doi:10.1002/sim.3798> .",2021-03-22,Hong Wang,https://github.com/whcsu/JMcmprsk,TRUE,https://github.com/whcsu/jmcmprsk,15603,0,2020-11-22T01:56:17Z,NA
jmv,"A suite of common statistical methods such as descriptives,
    t-tests, ANOVAs, regression, correlation matrices, proportion tests,
    contingency tables, and factor analysis. This package is also useable from
    the 'jamovi' statistical spreadsheet (see <https://www.jamovi.org> for more
    information).",2021-07-17,Ravi Selker,NA,TRUE,https://github.com/jamovi/jmv,110554,31,2021-08-17T09:45:56Z,3566.2580645161293
jmvcore,"A framework for creating rich interactive analyses for the jamovi
    platform (see <https://www.jamovi.org> for more information).",2021-07-07,Jonathon Love,https://www.jamovi.org,TRUE,https://github.com/jamovi/jmvcore,137722,3,2021-06-08T08:04:58Z,45907.333333333336
jmvReadWrite,"The free and open a statistical spreadsheet 'jamovi' (www.jamovi.org)
    aims to make statistical analyses easy and intuitive. 'jamovi' produces
    syntax that can directly be used in R (in connection with the R-package 'jmv').
    Having import / export routines for the data files 'jamovi' produces ('.omv')
    permits an easy transfer of analyses between 'jamovi' and R.",2021-08-23,Sebastian Jentschke,NA,TRUE,https://github.com/sjentsch/jmvreadwrite,4327,1,2021-08-23T12:57:37Z,4327
joineR,"Analysis of repeated measurements and time-to-event data via random
    effects joint models. Fits the joint models proposed by Henderson and colleagues
    <doi:10.1093/biostatistics/1.4.465> (single event time) and by Williamson and
    colleagues (2008) <doi:10.1002/sim.3451> (competing risks events time) to a
    single continuous repeated measure. The time-to-event data is modelled using a 
    (cause-specific) Cox proportional hazards regression model with time-varying 
    covariates. The longitudinal outcome is modelled using a linear mixed effects
    model. The association is captured by a latent Gaussian process. The model is 
    estimated using am Expectation Maximization algorithm. Some plotting functions 
    and the variogram are also included. This project is funded by the Medical 
    Research Council (Grant numbers G0400615 and MR/M013227/1).",2021-06-01,Graeme L. Hickey,https://github.com/graemeleehickey/joineR/,TRUE,https://github.com/graemeleehickey/joiner,47898,13,2021-06-01T11:02:57Z,3684.4615384615386
joineRML,"Fits the joint model proposed by Henderson and colleagues (2000) 
    <doi:10.1093/biostatistics/1.4.465>, but extended to the case of multiple 
    continuous longitudinal measures. The time-to-event data is modelled using a 
    Cox proportional hazards regression model with time-varying covariates. The 
    multiple longitudinal outcomes are modelled using a multivariate version of the 
    Laird and Ware linear mixed model. The association is captured by a multivariate
    latent Gaussian process. The model is estimated using a Monte Carlo Expectation 
    Maximization algorithm. This project was funded by the Medical Research Council 
    (Grant number MR/M013227/1).",2021-01-05,Graeme L. Hickey,https://github.com/graemeleehickey/joineRML,TRUE,https://github.com/graemeleehickey/joinerml,71910,19,2021-08-24T16:59:51Z,3784.7368421052633
joinet,"Implements high-dimensional multivariate regression by stacked generalisation (Rauschenberger 2021 <doi:10.1093/bioinformatics/btab576>). For positively correlated outcomes, a single multivariate regression is typically more predictive than multiple univariate regressions. Includes functions for model fitting, extracting coefficients, outcome prediction, and performance measurement. If required, install MRCE or remMap from GitHub (<https://github.com/cran/MRCE>, <https://github.com/cran/remMap>).",2021-08-09,Armin Rauschenberger,https://github.com/rauschenberger/joinet,TRUE,https://github.com/rauschenberger/joinet,12331,3,2021-08-09T06:04:49Z,4110.333333333333
JointAI,"Joint analysis and imputation of incomplete data in the Bayesian
    framework, using (generalized) linear (mixed) models and extensions there of,
    survival models, or joint models for longitudinal and survival data.
    Incomplete covariates, if present, are automatically imputed.
    The package performs some preprocessing of the data and creates a 'JAGS'
    model, which will then automatically be passed to 'JAGS' 
    <http://mcmc-jags.sourceforge.net/> with the help of 
    the package 'rjags'.",2021-01-13,Nicole S. Erler,https://nerler.github.io/JointAI/,TRUE,https://github.com/nerler/jointai,22692,11,2021-08-02T07:27:18Z,2062.909090909091
jointDiag,"Different algorithms to perform approximate joint diagonalization
	of a finite set of square matrices. Depending on the algorithm,
	orthogonal or non-orthogonal diagonalizer is found. These algorithms
	are particularly useful in the context of blind source separation. 
	Original publications of the algorithms can be found in 
	Ziehe et al. (2004), Pham and Cardoso (2001) <doi:10.1109/78.942614>, 
	Souloumiac (2009) <doi:10.1109/TSP.2009.2016997>, 
	Vollgraff and Obermayer <doi:10.1109/TSP.2006.877673>. An example of 
	application in the context of Brain-Computer Interfaces EEG denoising
	can be found in Gouy-Pailler et al (2010) <doi:10.1109/TBME.2009.2032162>.",2020-10-27,Cedric Gouy-Pailler,https://github.com/gouypailler/jointDiag,TRUE,https://github.com/gouypailler/jointdiag,24249,1,2020-10-27T12:29:25Z,24249
jordan,"A Jordan algebra is an algebraic object originally
   designed to study observables in quantum mechanics.  Jordan
   algebras are commutative but non-associative; they satisfy the
   Jordan identity.  The package follows the ideas and notation of
   K. McCrimmon (2004, ISBN:0-387-95447-3) ""A Taste of Jordan
   Algebras"".",2021-04-08,Robin K. S. Hankin,https://github.com/RobinHankin/jordan,TRUE,https://github.com/robinhankin/jordan,1567,0,2021-07-21T09:54:04Z,NA
journalabbr,"Since the reference management software (such as 'Zotero', 'Mendeley') exports Bib file journal abbreviation is not detailed enough, the 'journalabbr' package only abbreviates the journal field of Bib file, and then outputs a new Bib file for generating reference format with journal abbreviation on other software (such as 'texstudio'). The abbreviation table is from 'JabRef'. At the same time, 'Shiny' application is provided to generate 'thebibliography', a reference format that can be directly used for latex paper writing based on 'Rmd' files.",2021-05-01,ShuCai Zou,https://github.com/zoushucai/journalabbr,TRUE,https://github.com/zoushucai/journalabbr,4460,0,2021-05-13T02:13:43Z,NA
joyn,"Tool for diagnosing table joins. It combines the speed
    `data.table`, the flexibility of `dplyr`, and the diagnosis and features of
    the `merge` command in `Stata`.",2021-04-28,R.Andres Castaneda,https://github.com/randrescastaneda/joyn,TRUE,https://github.com/randrescastaneda/joyn,1887,1,2021-04-29T01:07:35Z,1887
jpmesh,"Helpful functions for using mesh code (80km to 100m) data in Japan. Visualize mesh code using 'ggplot2' and 'leaflet', etc.",2021-06-25,Shinya Uryu,https://uribo.github.io/jpmesh/,TRUE,https://github.com/uribo/jpmesh,32437,31,2021-06-26T04:34:10Z,1046.3548387096773
jqr,"Client for 'jq', a 'JSON' processor (<https://stedolan.github.io/jq/>), 
    written in C. 'jq' allows the following with 'JSON' data: index into, parse, 
    do calculations, cut up and filter, change key names and values, perform 
    conditionals and comparisons, and more.",2021-05-06,Scott Chamberlain,"https://docs.ropensci.org/jqr/ (docs),
https://github.com/ropensci/jqr (devel)",TRUE,https://github.com/ropensci/jqr,380629,124,2021-05-06T14:07:29Z,3069.5887096774195
jrc,An 'httpuv' based bridge between R and 'JavaScript'. Provides an easy way to exchange commands and data between a web page and a currently running R session. ,2020-09-25,Svetlana Ovchinnikova,https://github.com/anders-biostat/jrc,TRUE,https://github.com/anders-biostat/jrc,15982,12,2021-06-25T13:07:59Z,1331.8333333333333
jrvFinance,"Implements the basic financial analysis
    functions similar to (but not identical to) what
    is available in most spreadsheet software. This
    includes finding the IRR and NPV of regularly
    spaced cash flows and annuities. Bond pricing and
    YTM calculations are included. In addition, Black
    Scholes option pricing and Greeks are also
    provided.",2021-04-18,Jayanth Varma,https://github.com/jrvarma/jrvFinance,TRUE,https://github.com/jrvarma/jrvfinance,29488,6,2021-04-19T06:11:46Z,4914.666666666667
JSconsole,Provides a 'RStudio' addin to send some 'JavaScript' code to the 'V8' console. The user can send an entire 'JavaScript' file or only some selected lines. This is useful to test the code.,2020-10-15,Stéphane Laurent,https://github.com/stla/JSconsole,TRUE,https://github.com/stla/jsconsole,3638,0,2020-10-08T06:46:02Z,NA
jSDM,"Fits joint species distribution models ('jSDM')
    in a hierarchical Bayesian framework (Warton et al. 2015
    <doi:10.1016/j.tree.2015.09.007>). The Gibbs sampler is written
    in C++. It uses 'Rcpp', 'Armadillo' and 'GSL' to maximize computation
    efficiency.",2019-07-02,Ghislain Vieilledent,"https://ecology.ghislainv.fr/jSDM,
https://github.com/ghislainv/jSDM",TRUE,https://github.com/ghislainv/jsdm,10491,6,2021-08-27T11:41:50Z,1748.5
jskm,The function 'jskm()' creates publication quality Kaplan-Meier plot with at risk tables below. 'svyjskm()' provides plot for weighted Kaplan-Meier estimator. ,2020-11-24,Jinseob Kim,https://github.com/jinseob2kim/jskm,TRUE,https://github.com/jinseob2kim/jskm,19104,5,2021-08-15T13:28:30Z,3820.8
JSmediation,"A set of helper functions to conduct joint-significance tests
    for mediation analysis, as recommended by Yzerbyt, Muller, Batailler,
    & Judd. (2018) <doi:10.1037/pspa0000132>.",2021-09-02,Cédric Batailler,"https://jsmediation.cedricbatailler.me/,
https://github.com/cedricbatailler/JSmediation",TRUE,https://github.com/cedricbatailler/jsmediation,12016,6,2021-09-03T09:50:06Z,2002.6666666666667
jsmodule,"'RStudio' addins and 'Shiny' modules for descriptive statistics, regression and survival analysis.",2021-08-09,Jinseob Kim,https://github.com/jinseob2kim/jsmodule,TRUE,https://github.com/jinseob2kim/jsmodule,21683,12,2021-08-15T13:27:27Z,1806.9166666666667
jsonlite,"A reasonably fast JSON parser and generator, optimized for statistical 
    data and the web. Offers simple, flexible tools for working with JSON in R, and
    is particularly powerful for building pipelines and interacting with a web API. 
    The implementation is based on the mapping described in the vignette (Ooms, 2014).
    In addition to converting JSON data from/to R objects, 'jsonlite' contains 
    functions to stream, validate, and prettify JSON data. The unit tests included 
    with the package verify that all edge cases are encoded and decoded consistently 
    for use with dynamic data in systems and applications.",2020-12-09,Jeroen Ooms,https://arxiv.org/abs/1403.2805 (paper),TRUE,https://github.com/jeroen/jsonlite,37840444,296,2021-08-21T22:35:25Z,127839.33783783784
jsonStrings,"Fast manipulation of JSON strings. Allows to extract or delete an element in a JSON string, merge two JSON strings, and more.",2021-05-25,Stéphane Laurent,https://github.com/stla/jsonStrings,TRUE,https://github.com/stla/jsonstrings,1140,2,2021-05-24T08:14:00Z,570
jsonvalidate,"Uses the node library 'is-my-json-valid' or 'ajv' to
    validate 'JSON' against a 'JSON' schema.  Drafts 04, 06 and 07 of
    'JSON' schema are supported.",2019-06-25,Rich FitzJohn,https://github.com/ropensci/jsonvalidate,TRUE,https://github.com/ropensci/jsonvalidate,182125,39,2021-07-07T12:11:48Z,4669.871794871795
jstable,"Create regression tables from generalized linear model(GLM), generalized estimating equation(GEE), generalized linear mixed-effects model(GLMM), Cox proportional hazards model, survey-weighted generalized linear model(svyglm) and survey-weighted Cox model results for publication.",2021-07-25,Jinseob Kim,https://github.com/jinseob2kim/jstable,TRUE,https://github.com/jinseob2kim/jstable,25956,3,2021-08-15T13:27:53Z,8652
jsTree,"Create and customize interactive trees using the
       'jQuery' 'jsTree' <https://www.jstree.com/> plugin
       library and the 'htmlwidgets' package. These trees can
       be used directly from the R console, from 'RStudio', in
       Shiny apps and R Markdown documents.",2020-12-13,Jonathan Sidi,https://github.com/yonicd/jsTree,TRUE,https://github.com/yonicd/jstree,17075,25,2020-12-12T17:58:15Z,683
jsTreeR,"Creates interactive trees that can be included in 'Shiny' apps and R markdown documents. A tree allows to represent hierarchical data (e.g. the contents of a directory). Similar to the 'shinyTree' package but offers more features and options, such as the grid extension, restricting the drag-and-drop behavior, and settings for the search functionality. It is possible to attach some data to the nodes of a tree and then to get these data in 'Shiny' when a node is selected. Also provides a 'Shiny' gadget allowing to manipulate one or more folders.",2021-08-14,Stéphane Laurent,https://github.com/stla/jsTreeR,TRUE,https://github.com/stla/jstreer,5575,11,2021-08-14T11:17:01Z,506.8181818181818
