name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
MIAmaxent,"Tools for training, selecting, and evaluating maximum entropy
    (and standard logistic regression) distribution models. This package 
    provides tools for user-controlled transformation of explanatory variables, 
    selection of variables by nested model comparison, and flexible model 
    evaluation and projection. It follows principles based on the maximum-
    likelihood interpretation of maximum entropy modeling, and uses infinitely-
    weighted logistic regression for model fitting.",2020-04-14,Julien Vollering,https://github.com/julienvollering/MIAmaxent,TRUE,https://github.com/julienvollering/miamaxent,13744,10,2020-05-12T12:19:40Z,1374.4
mice,"Multiple imputation using Fully Conditional Specification (FCS)
    implemented by the MICE algorithm as described in Van Buuren and
    Groothuis-Oudshoorn (2011) <doi:10.18637/jss.v045.i03>. Each variable has
    its own imputation model. Built-in imputation models are provided for
    continuous data (predictive mean matching, normal), binary data (logistic
    regression), unordered categorical data (polytomous logistic regression)
    and ordered categorical data (proportional odds). MICE can also impute
    continuous two-level data (normal model, pan, second-level variables).
    Passive imputation can be used to maintain consistency between variables.
    Various diagnostic plots are available to inspect the quality of the
    imputations.",2020-05-14,Stef van Buuren,"https://github.com/stefvanbuuren/mice,
https://stefvanbuuren.name/mice/,
https://stefvanbuuren.name/fimd/",TRUE,https://github.com/stefvanbuuren/mice,1953301,154,2020-06-04T19:32:39Z,12683.772727272728
miceadds,"
    Contains functions for multiple imputation which
    complements existing functionality in R.
    In particular, several imputation methods for the
    mice package (van Buuren & Groothuis-Oudshoorn, 2011,
    <doi:10.18637/jss.v045.i03>) are included.
    Main features of the miceadds package include
    plausible value imputation (Mislevy, 1991,
    <doi:10.1007/BF02294457>), multilevel imputation for
    variables at any level or with any number of hierarchical
    and non-hierarchical levels (Grund, Luedtke & Robitzsch,
    2018, <doi:10.1177/1094428117703686>; van Buuren, 2018, 
    Ch.7, <doi:10.1201/9780429492259>), imputation using 
    partial least squares (PLS) for high dimensional 
    predictors (Robitzsch, Pham & Yanagida, 2016), 
    nested multiple imputation (Rubin, 2003, 
    <doi:10.1111/1467-9574.00217>) and substantive model
    compatible imputation (Bartlett et al., 2015,
    <doi:10.1177/0962280214521348>).",2020-05-09,Alexander Robitzsch,"https://github.com/alexanderrobitzsch/miceadds,
https://sites.google.com/site/alexanderrobitzsch2/software",TRUE,https://github.com/alexanderrobitzsch/miceadds,440511,10,2020-05-12T11:29:29Z,44051.1
miceFast,"
  Fast imputations under the object-oriented programming paradigm.
	There was used quantitative models with a closed-form solution. Thus package is based on linear algebra operations.
	The biggest improvement in time performance could be achieve for a calculation where a grouping variable have to be used.
	A single evaluation of a quantitative model for the multiple imputations is another major enhancement.
	Moreover there are offered a few functions built to work with popular R packages such as 'data.table' or 'dplyr'.",2019-08-19,Maciej Nasinski,https://github.com/Polkas/miceFast,TRUE,https://github.com/polkas/micefast,8643,6,2020-06-09T18:49:22Z,1440.5
miceRanger,"Multiple Imputation has been shown to 
  be a flexible method to impute missing values by 
  Van Buuren (2007) <doi:10.1177/0962280206074463>. 
  Expanding on this, random forests have been shown 
  to be an accurate model by Stekhoven and Buhlmann 
  <arXiv:1105.0828> to impute missing values in datasets. 
  They have the added benefits of returning out of bag 
  error and variable importance estimates, as well as 
  being simple to run in parallel.",2020-04-03,Sam Wilson,https://github.com/FarrellDay/miceRanger,TRUE,https://github.com/farrellday/miceranger,3218,25,2020-04-03T15:40:41Z,128.72
microbenchmark,"Provides infrastructure to accurately measure and compare
        the execution time of R expressions.",2019-09-24,Joshua M. Ulrich,https://github.com/joshuaulrich/microbenchmark/,TRUE,https://github.com/joshuaulrich/microbenchmark,933801,46,2020-05-28T21:58:28Z,20300.021739130436
microdemic,"The 'Microsoft Academic Knowledge' API provides programmatic access
	to scholarly articles in the 'Microsoft Academic Graph'
	(<https://academic.microsoft.com/>). Includes methods matching all 'Microsoft
	Academic' API routes, including search, graph search, text similarity, and
	interpret natural language query string.",2020-01-27,Scott Chamberlain,"https://github.com/ropensci/microdemic (devel),
https://docs.ropensci.org/microdemic (website)",TRUE,https://github.com/ropensci/microdemic,20121,12,2020-01-28T16:14:14Z,1676.75
microhaplot,"A downstream bioinformatics tool to construct and assist 
    curation of microhaplotypes from short read sequences.",2019-10-03,Thomas Ng,https://github.com/ngthomas/microhaplot,TRUE,https://github.com/ngthomas/microhaplot,3091,8,2019-09-28T00:52:49Z,386.375
MIDASwrappeR,"This is a wrapper around the C++ implementation of 'MIDAS' (Bhatia et al., 2020) <https://www.comp.nus.edu.sg/~sbhatia/assets/pdf/midas.pdf> by Siddharth Bhatia for graph like data.",2020-04-10,Tobias Heidler,https://github.com/pteridin/MIDASwrappeR,TRUE,https://github.com/pteridin/midaswrapper,877,7,2020-04-09T10:35:36Z,125.28571428571429
migest,"Indirect methods for estimating bilateral migration flows in the presence of partial or missing data, including the estimation of bilateral migration flows from changes in bilateral migrant stock tables (e.g. Abel (2013) <doi:10.4054/DemRes.2013.28.18>).",2019-10-05,Guy J. Abel,https://github.com/gjabel/migest/,TRUE,https://github.com/gjabel/migest,30803,13,2020-04-10T07:45:53Z,2369.4615384615386
migrbc,"Provides mechanisms for classifying border crossings using a rules-based methodology. The goal of performing this type of classification is to identify any potential long-term migrants.  A long-term migration is defined as a border crossing involving a change in residence status. A border crossing counts as a long-term migration to/from a country if it entails a change from non-residence to residence / residence to non-residence.  The rules-based classification that used to determine a long-term migration is defined by a threshold duration and a test duration, alternatively named window size. Under a 12/16 rule, for instance, the threshold duration is 12 months and the test duration (window size) is 16 months. With a 9/12 rule, the threshold duration is 9 months and the test duration (window size)  is 12 months. For more information about the methodology applied, please visit Stats NZ (2020) <https://www.stats.govt.nz/methods/defining-migrants-using-travel-histories-and-the-1216-month-rule>.",2020-05-15,Leshi Chen,"https://github.com/statisticsnz/migrbc,
https://statisticsnz.github.io/migrbc",TRUE,https://github.com/statisticsnz/migrbc,478,2,2020-05-17T21:29:27Z,239
mime,"Guesses the MIME type from a filename extension using the data
    derived from /etc/mime.types in UNIX-type systems.",2020-02-04,Yihui Xie,https://github.com/yihui/mime,TRUE,https://github.com/yihui/mime,18873306,21,2020-02-04T18:21:00Z,898728.8571428572
mimsy,"Calculate dissolved gas concentrations from raw MIMS 
	(Membrane Inlet Mass Spectrometer) signal data. Use mimsy() on 
	a formatted CSV file to return dissolved gas concentrations 
	(mg and microMole) of N2, O2, Ar based on 
	gas solubility at temperature, pressure, and salinity. See references 
	Benson and Krause (1984) <DOI:10.4319/lo.1992.37.6.1307>, Garcia and 
	Gordon (1992) <DOI:10.4319/lo.1984.29.3.0620>, Stull (1947) 
	<DOI:10.1021/ie50448a022>, and Hamme and Emerson (2004) 
	<DOI:10.1016/j.dsr.2004.06.009> for more information. Easily save the 
	output to a nicely-formatted multi-tab 'Excel' workbook with mimsy.save(). 
	Supports dual-temperature standard calibration for dual-bath MIMS setups.",2020-05-13,Michelle Catherine Kelly,"https://github.com/michelleckelly/mimsy,
https://michelleckelly.github.io/mimsy/",TRUE,https://github.com/michelleckelly/mimsy,5392,0,2020-06-09T18:09:53Z,NA
mindicador,"Importa datos de la API de <https://mindicador.cl> en formato de cuadro de datos o serie de tiempo.
    El objetivo es facilitar el uso de algunos datos economicos a periodistas y profesionales que requieren
    informacion desplegada de forma clara y concisa.
    (Imports data from <https://mindicador.cl> API in data frame or time series format. The goal
    is to ease using certain economic data with different R packages, having in mind journalists and professionals
    that require information displayed in a clear and concise way.)",2020-06-02,Mauricio Vargas,https://github.com/pachamaltese/mindicador,TRUE,https://github.com/pachamaltese/mindicador,0,0,2020-06-02T16:34:26Z,NA
mindr,"Convert Markdown ('.md') or R markdown ('.Rmd') files into mind map widgets or files ('.mm'), and vice versa. ""FreeMind"" mind map ('.mm') files can be opened by or imported to common mindmap software such as 'FreeMind' (<http://freemind.sourceforge.net/wiki/index.php/Main_Page>) and 'XMind' (<http://www.xmind.net>).",2020-02-29,Peng Zhao,https://github.com/pzhaonet/mindr,TRUE,https://github.com/pzhaonet/mindr,16233,483,2019-12-31T15:32:04Z,33.608695652173914
miniCRAN,"Makes it possible to create an internally consistent
    repository consisting of selected packages from CRAN-like repositories.
    The user specifies a set of desired packages, and 'miniCRAN' recursively
    reads the dependency tree for these packages, then downloads only this
    subset. The user can then install packages from this repository directly,
    rather than from CRAN.  This is useful in production settings, e.g. server
    behind a firewall, or remote locations with slow (or zero) Internet access.",2019-07-06,Andrie de Vries,https://github.com/andrie/miniCRAN,TRUE,https://github.com/andrie/minicran,99678,108,2019-12-18T16:02:25Z,922.9444444444445
minidown,"Create minimal, responsive, and style-agnostic HTML documents with
    the lightweight CSS frameworks such as 'sakura', 'Water.css', and 'mini.css'.
    Powerful features include floating table of contents as a sidebar,
    code folding of source, output, message, warning, and error, and accordion
    menus. They work without JavaScript.",2020-05-04,Atsushi Yasumoto,"https://minidown.atusy.net, https://github.com/atusy/minidown",TRUE,https://github.com/atusy/minidown,552,25,2020-06-07T22:51:21Z,22.08
mipfp,"An implementation of the iterative proportional fitting (IPFP), 
    maximum likelihood, minimum chi-square and weighted least squares procedures
    for updating a N-dimensional array with respect to given target marginal 
    distributions (which, in turn can be multidimensional). The package also
    provides an application of the IPFP to simulate multivariate Bernoulli
    distributions.",2018-08-29,Johan Barthelemy,https://github.com/jojo-/mipfp,TRUE,https://github.com/jojo-/mipfp,33800,10,2019-09-04T01:56:24Z,3380
mipred,"Calibration of generalized linear models and Cox regression models for prediction using 
    multiple imputation to account for missing values in the predictors as described in the paper by 
    ""Mertens, Banzato and de Wreede"" (2018) <arXiv:1810.05099>. The methodology and calculations 
    described in this paper are fully implemented in this package. The vignette describes all data analytic steps 
    which allow users to replicate results using the package functions on the data analyzed in the paper or 
    on their own data. 
    Imputations are generated using the package 'mice' without using the outcomes of observations for which the
    predictions are generated. Two options are provided to generate predictions. The first is prediction-averaging of 
    predictions calibrated from single models fitted on single imputed 
    datasets within a set of multiple imputations. The second is application of the Rubin's rules pooled model.
    For both implementations, unobserved values in the predictor data of new observations for 
    which the predictions are derived are automatically imputed. The package contains two basic functions.  
    The first, mipred() generates predictions of outcome on new observations. The second, mipred.cv() generates 
    cross-validated predictions with the methodology on existing data for which outcomes
    have already been observed. The present version is still in development and should support continuous, 
    binary and counting outcomes, but we have only thoroughly checked performance for binary outcome 
    logistic regression modeling. We will include the Cox regression extension later.",2019-07-12,Bart J. A. Mertens,"https://github.com/BartJAMertens/mipred,
https://arxiv.org/abs/1810.05099,
https://www.researchgate.net/project/Prediction-calibration-using-multiple-imputations-to-account-for-missing-predictor-values",TRUE,https://github.com/bartjamertens/mipred,3534,3,2019-09-04T16:29:09Z,1178
mirt,"Analysis of dichotomous and polytomous response data using
    unidimensional and multidimensional latent trait models under the Item
    Response Theory paradigm (Chalmers (2012) <doi:10.18637/jss.v048.i06>). 
    Exploratory and confirmatory models can be estimated with quadrature (EM) 
    or stochastic (MHRM) methods. Confirmatory
    bi-factor and two-tier analyses are available for modeling item testlets.
    Multiple group analysis and mixed effects designs also are available for
    detecting differential item and test functioning as well as modeling
    item and person covariates. Finally, latent class models such as the DINA,
    DINO, multidimensional latent class, and several other discrete latent
    variable models, including mixture and zero-inflated response models, 
    are supported.",2020-04-25,Phil Chalmers,"https://github.com/philchalmers/mirt,
https://github.com/philchalmers/mirt/wiki,
https://groups.google.com/forum/#!forum/mirt-package",TRUE,https://github.com/philchalmers/mirt,254514,115,2020-06-08T19:17:31Z,2213.1652173913044
mirtCAT,"Provides tools to generate an HTML interface for creating adaptive
    and non-adaptive educational and psychological tests using the shiny
    package (Chalmers (2016) <doi:10.18637/jss.v071.i05>). 
    Suitable for applying unidimensional and multidimensional
    computerized adaptive tests (CAT) using item response theory methodology and for
    creating simple questionnaires forms to collect response data directly in R.
    Additionally, optimal test designs (e.g., ""shadow testing"") are supported
    for tests which contain a large number of item selection constraints.
    Finally, package contains tools useful for performing Monte Carlo simulations 
    for studying the behavior of computerized adaptive test banks.",2019-06-28,Phil Chalmers,"https://github.com/philchalmers/mirtCAT,
https://github.com/philchalmers/mirtCAT/wiki,
https://groups.google.com/forum/#!forum/mirt-package",TRUE,https://github.com/philchalmers/mirtcat,85830,51,2020-05-07T19:22:42Z,1682.9411764705883
mirtjml,"Provides constrained joint maximum likelihood estimation
    algorithms for item factor analysis (IFA) based on multidimensional item response theory
    models. So far, we provide functions for exploratory and confirmatory IFA based on the 
    multidimensional two parameter logistic (M2PL) model for binary response data. Comparing 
    with traditional estimation methods for IFA, the methods implemented in this package scale
    better to data with large numbers of respondents, items, and latent factors. The computation
    is facilitated by multiprocessing 'OpenMP' API. For more information, please refer to:
    1. Chen, Y., Li, X., & Zhang, S. (2018). Joint Maximum Likelihood Estimation for 
    High-Dimensional Exploratory Item Factor Analysis. Psychometrika, 1-23. 
    <doi:10.1007/s11336-018-9646-5>;
    2. Chen, Y., Li, X., & Zhang, S. (2019). Structured Latent Factor Analysis for Large-scale Data: 
    Identifiability, Estimability, and Their Implications. Journal of the American Statistical 
    Association, <doi: 10.1080/01621459.2019.1635485>.",2020-06-08,Siliang Zhang,https://github.com/slzhang-fd/mirtjml,TRUE,https://github.com/slzhang-fd/mirtjml,5738,1,2020-06-02T21:56:16Z,5738
missCompare,"Offers a convenient pipeline to test and compare various missing data
  imputation algorithms on simulated and real data. The central assumption behind missCompare is that structurally
  different datasets (e.g. larger datasets with a large number of correlated variables vs. smaller datasets
  with non correlated variables) will benefit differently from different missing data imputation algorithms.
  missCompare takes measurements of your dataset and sets up a sandbox to try a curated list of standard and 
  sophisticated missing data imputation algorithms and compares them assuming custom missingness patterns.
  missCompare will also impute your real-life dataset for you after the selection of the best performing algorithm
  in the simulations. The package also provides various post-imputation diagnostics and visualizations to help you 
  assess imputation performance.    ",2019-02-05,Tibor V. Varga,NA,TRUE,https://github.com/tirgit/misscompare,5285,12,2020-05-13T15:01:52Z,440.4166666666667
missForest,"The function 'missForest' in this package is used to
        impute missing values particularly in the case of mixed-type
        data. It uses a random forest trained on the observed values of
        a data matrix to predict the missing values. It can be used to
        impute continuous and/or categorical data including complex
        interactions and non-linear relations. It yields an out-of-bag
        (OOB) imputation error estimate without the need of a test set
        or elaborate cross-validation. It can be run in parallel to 
        save computation time.",2013-12-31,Daniel J. Stekhoven,"http://www.r-project.org, https://github.com/stekhoven/missForest",TRUE,https://github.com/stekhoven/missforest,270573,43,2019-08-27T09:10:44Z,6292.395348837209
missMethods,"Supply functions for the creation and handling of missing data 
    as well as tools to evaluate missing data methods. Nearly all possibilities
    of generating missing data discussed by Santos et. al (2019) 
    <doi:10.1109/ACCESS.2019.2891360> and some additional are implemented. 
    Functions are supplied to compare parameter estimates and imputed values to 
    true values to evaluate missing data methods. Evaluations of these types 
    are done, for example, by Cetin-Berber et al. (2019) 
    <doi:10.1177/0013164418805532>  and Kim et al. (2005) 
    <doi:10.1093/bioinformatics/bth499>.",2020-04-01,Tobias Rockel,https://github.com/torockel/missMethods,TRUE,https://github.com/torockel/missmethods,1048,0,2020-04-03T15:01:29Z,NA
missSBM,"When a network is partially observed (here, NAs in the adjacency matrix rather than 1 or 0 
  due to missing information between node pairs), it is possible to account for the underlying process
  that generates those NAs. 'missSBM' adjusts the popular stochastic block model from network data 
  sampled under various missing data conditions, as described in Tabouy, Barbillon and Chiquet (2019) <doi:10.1080/01621459.2018.1562934>.",2019-09-16,Julien Chiquet,https://jchiquet.github.io/missSBM,TRUE,https://github.com/jchiquet/misssbm,3417,5,2019-09-17T20:01:32Z,683.4
MittagLeffleR,"Implements the Mittag-Leffler function, distribution,
  random variate generation, and estimation. Based on the Laplace-Inversion
  algorithm by Garrappa, R. (2015) <doi:10.1137/140971191>.",2018-04-25,Peter Straka,https://strakaps.github.io/MittagLeffleR/,TRUE,https://github.com/strakaps/mittagleffler,12214,3,2020-05-10T09:04:02Z,4071.3333333333335
miWQS,"The `miWQS` package handles the uncertainty due to below the detection limit in a correlated component mixture problem.  Researchers want to determine if a set/mixture of continuous and correlated components/chemicals is associated with an outcome and if so, which components are important in that mixture. These components share a common outcome but are interval-censored between zero and low thresholds, or detection limits, that may be different across the components. The `miWQS` package applies the multiple imputation (MI) procedure to the weighted quantile sum regression (WQS) methodology for continuous, binary, or count outcomes.  The imputation models are: bootstrapping imputation (Lubin et.al (2004) <doi:10.1289/ehp.7199>) and Bayesian imputation.  ",2019-12-12,Paul M. Hargarten,NA,TRUE,https://github.com/phargarten2/miwqs,7119,1,2019-06-28T21:26:00Z,7119
mixchar,"Deconvolution of thermal decay curves allows you to quantify proportions 
    of biomass components in plant litter. Thermal decay curves derived from 
    thermogravimetric analysis (TGA) are imported, modified, and then modelled in a 
    three- or four- part  mixture model using the Fraser-Suzuki function. The output 
    is estimates for weights of pseudo-components corresponding to hemicellulose, 
    cellulose, and lignin. For more information see: Müller-Hagedorn, M. and Bockhorn, 
    H. (2007) <doi:10.1016/j.jaap.2006.12.008>, Órfão, J. J. M. and Figueiredo, J. L. 
    (2001) <doi:10.1016/S0040-6031(01)00634-7>, and Yang, H. and Yan, R. and 
    Chen, H. and Zheng, C. and Lee, D. H. and Liang, D. T. (2006) <doi:10.1021/ef0580117>.",2018-08-16,Saras Windecker,http://github.com/smwindecker/mixchar,TRUE,https://github.com/smwindecker/mixchar,6181,6,2019-07-04T06:33:27Z,1030.1666666666667
mixdir,"Scalable Bayesian clustering of categorical datasets. The package implements a hierarchical Dirichlet 
    (Process) mixture  of multinomial distributions. It is thus a probabilistic latent class model (LCM) and can be used
    to reduce the  dimensionality of hierarchical data and cluster individuals into latent classes. It can automatically
    infer an appropriate number of latent classes or find k classes, as defined by the user.  The model is based on a
    paper by Dunson and Xing (2009) <doi:10.1198/jasa.2009.tm08439>, but implements a scalable variational inference algorithm so that it is
    applicable to large datasets. It is described and tested in the accompanying paper by 
    Ahlmann-Eltze and Yau (2018) <doi:10.1109/DSAA.2018.00068>.",2019-09-20,Constantin Ahlmann-Eltze,https://github.com/const-ae/mixdir,TRUE,https://github.com/const-ae/mixdir,7176,8,2019-09-20T14:50:53Z,897
MixedPsy,"Tools for the analysis of psychophysical data. This package allows to estimate the Point of Subjective Equivalence (PSE) 
    and the Just Noticeable Difference (JND), either from a psychometric function or from a Generalized Linear Mixed Model (GLMM). 
    Additionally, the package allows plotting the fitted models and the response data, simulating psychometric functions of different shapes, and simulating data sets.
    For a description of the use of GLMMs applied to psychophysical data, refer to Moscatelli et al. (2012), <doi:10.1167/12.11.26>.",2017-11-16,Alessandro Moscatelli,https://mixedpsychophysics.wordpress.com,TRUE,https://github.com/moskante/mixedpsy,8363,0,2020-05-18T17:42:36Z,NA
mixggm,"Mixtures of Gaussian graphical models for model-based clustering with sparse covariance and concentration matrices. See Fop, Murphy, and Scrucca (2018) <doi:10.1007/s11222-018-9838-y>.",2018-11-14,Michael Fop,https://github.com/michaelfop/mixggm,TRUE,https://github.com/michaelfop/mixggm,5656,1,2019-07-25T15:33:54Z,5656
MixMatrix,"Provides sampling and density functions for matrix
    variate normal, t, and inverted t distributions;  ML estimation for matrix
    variate normal and t distributions using the EM algorithm,
    including some restrictions on the parameters; and classification by linear and
    quadratic discriminant analysis for matrix variate normal and t
    distributions described in Thompson et al. (2019) <arXiv:1907.09565>.
    Performs clustering with matrix variate normal and t mixture models.",2019-11-14,Geoffrey Thompson,"http://github.com/gzt/MixMatrix/, https://gzt.github.io/MixMatrix/",TRUE,https://github.com/gzt/mixmatrix,3853,0,2020-04-07T06:05:25Z,NA
mixmeta,"A collection of functions to perform various meta-analytical models
  through a unified mixed-effects framework, including standard univariate
  fixed and random-effects meta-analysis and meta-regression, and non-standard
  extensions such as multivariate, multilevel, longitudinal, and dose-response
  models.",2020-03-09,Antonio Gasparrini,"https://github.com/gasparrini/mixmeta,
http://www.ag-myresearch.com/package-mixmeta",TRUE,https://github.com/gasparrini/mixmeta,12082,1,2020-05-27T15:17:35Z,12082
MixSIAR,"Creates and runs Bayesian mixing models to analyze
    biological tracer data (i.e. stable isotopes, fatty acids), which estimate the
    proportions of source (prey) contributions to a mixture (consumer). 'MixSIAR'
    is not one model, but a framework that allows a user to create a mixing model
    based on their data structure and research questions, via options for fixed/
    random effects, source data types, priors, and error terms. 'MixSIAR' incorporates
    several years of advances since 'MixSIR' and 'SIAR'.",2020-05-13,Brian Stock,https://github.com/brianstock/MixSIAR,TRUE,https://github.com/brianstock/mixsiar,20620,36,2020-05-14T00:34:51Z,572.7777777777778
mixsqp,"Provides an optimization method based on sequential
    quadratic programming (SQP) for maximum likelihood estimation of
    the mixture proportions in a finite mixture model where the
    component densities are known. The algorithm is expected to obtain
    solutions that are at least as accurate as the state-of-the-art
    MOSEK interior-point solver (called by function ""KWDual"" in the
    'REBayes' package), and they are expected to arrive at solutions
    more quickly when the number of samples is large and the number of
    mixture components is not too large. This implements the ""mix-SQP""
    algorithm, with some improvements, described in Y. Kim,
    P. Carbonetto, M. Stephens & M. Anitescu (2020)
    <DOI:10.1080/10618600.2019.1689985>.",2020-05-14,Peter Carbonetto,https://github.com/stephenslab/mixsqp,TRUE,https://github.com/stephenslab/mixsqp,21047,6,2020-05-14T12:22:25Z,3507.8333333333335
mize,"Optimization algorithms implemented in R, including
    conjugate gradient (CG), Broyden-Fletcher-Goldfarb-Shanno (BFGS) and the
    limited memory BFGS (L-BFGS) methods. Most internal parameters can be set 
    through the call interface. The solvers hold up quite well for 
    higher-dimensional problems.",2019-12-05,James Melville,http://github.com/jlmelville/mize,TRUE,https://github.com/jlmelville/mize,14505,3,2020-06-02T17:28:10Z,4835
mizer,"A set of classes and methods to set up and run multi-species, trait
    based and community size spectrum ecological models, focused on the marine
    environment.",2020-06-08,Gustav Delius,"https://sizespectrum.org/mizer,
https://github.com/sizespectrum/mizer",TRUE,https://github.com/sizespectrum/mizer,18331,14,2020-06-08T16:43:32Z,1309.357142857143
mkin,"Calculation routines based on the FOCUS Kinetics Report (2006,
  2014).  Includes a function for conveniently defining differential equation
  models, model solution based on eigenvalues if possible or using numerical
  solvers.  If a C compiler (on windows: 'Rtools') is installed, differential
  equation models are solved using automatically generated C functions.  Please
  note that no warranty is implied for correctness of results or fitness for a
  particular purpose.",2020-05-12,Johannes Ranke,https://pkgdown.jrwb.de/mkin,TRUE,https://github.com/jranke/mkin,46831,6,2020-05-29T14:05:11Z,7805.166666666667
mknapsack,"Package solves multiple knapsack optimisation problem. 
    Given a set of items, each with volume and value, 
    it will allocate them to knapsacks of a given size in a way that
    value of top N knapsacks is as large as possible.",2018-04-10,Bulat Yapparov,https://github.com/madedotcom/mknapsack,TRUE,https://github.com/madedotcom/mknapsack,7669,0,2020-01-17T09:56:58Z,NA
mldr,"Exploratory data analysis and manipulation functions for multi-
    label data sets along with an interactive Shiny application to ease their use.",2019-12-19,David Charte,https://github.com/fcharte/mldr,TRUE,https://github.com/fcharte/mldr,63334,17,2019-12-10T17:34:17Z,3725.529411764706
mleap,"A 'sparklyr' <https://spark.rstudio.com> extension that provides
  an interface to 'MLeap' <https://github.com/combust/mleap>, an open source library
  that enables exporting and serving of 'Apache Spark' pipelines.",2020-01-10,Kevin Kuo,https://github.com/rstudio/mleap,TRUE,https://github.com/rstudio/mleap,11106,20,2020-01-11T06:25:28Z,555.3
MLML2R,"Maximum likelihood estimates (MLE) of the proportions
    of 5-mC and 5-hmC in the DNA using information from BS-conversion,
    TAB-conversion, and oxBS-conversion methods. One can use information from all three methods 
    or any combination of two of them. Estimates are based on Binomial model by
    Qu et al. (2013) <doi:10.1093/bioinformatics/btt459> and
    Kiihl et al. (2019) <doi:10.1515/sagmb-2018-0031>.",2019-10-17,Samara Kiihl,https://github.com/samarafk/MLML2R,TRUE,https://github.com/samarafk/mlml2r,9261,2,2019-10-17T10:17:39Z,4630.5
MLPA,"Functions to import Applied Biosystems data files of multiplex ligation-dependent probe amplification (MLPA) analysis and process them. Gene-expression profiling methods are described in Mareschal, Ruminy et al (2015) <doi:10.1016/j.jmoldx.2015.01.007>. Gene-fusion detection methods are described in Mareschal, Palau et al (under review).",2020-05-01,Sylvain Mareschal,http://bioinformatics.ovsa.fr/MLPA,TRUE,https://github.com/maressyl/r.mlpa,692,0,2020-06-09T16:04:10Z,NA
MLPUGS,"An implementation of classifier chains (CC's) for multi-label
    prediction. Users can employ an external package (e.g. 'randomForest',
    'C50'), or supply their own. The package can train a single set of CC's or
    train an ensemble of CC's -- in parallel if running in a multi-core
    environment. New observations are classified using a Gibbs sampler since
    each unobserved label is conditioned on the others. The package includes
    methods for evaluating the predictions for accuracy and aggregating across
    iterations and models to produce binary or probabilistic classifications.",2016-07-06,Mikhail Popov,https://github.com/bearloga/MLPUGS,TRUE,https://github.com/bearloga/mlpugs,10937,11,2020-03-06T17:45:11Z,994.2727272727273
mlr3,"Efficient, object-oriented programming on the
    building blocks of machine learning. Provides 'R6' objects for tasks,
    learners, resamplings, and measures. The package is geared towards
    scalability and larger datasets by supporting parallelization and
    out-of-memory data-backends like databases. While 'mlr3' focuses on
    the core computational operations, add-on packages provide additional
    functionality.",2020-06-02,Michel Lang,"https://mlr3.mlr-org.com, https://github.com/mlr-org/mlr3",TRUE,https://github.com/mlr-org/mlr3,35827,289,2020-06-08T10:53:31Z,123.96885813148789
mlr3data,"A small collection of interesting and educational
    machine learning data sets which are used as examples in the 'mlr3'
    book (<https://mlr3book.mlr-org.com>), the use case gallery
    (<https://mlr3gallery.mlr-org.com>), or in other examples.  All data
    sets are properly preprocessed and ready to be analyzed by most
    machine learning algorithms. Currently contains the following data
    sets: (1) housing prices in Kings County, and (2) Titanic passenger
    survival data.",2020-02-10,Michel Lang,https://github.com/mlr-org/mlr3data,TRUE,https://github.com/mlr-org/mlr3data,4978,0,2020-05-04T08:59:11Z,NA
mlr3db,"Extends the 'mlr3' package with a backend to
    transparently work with data bases. Internally relies on the
    abstraction of package 'dbplyr' to interact with one of the many
    supported data base management systems (DBMS).",2020-02-19,Michel Lang,"https:///mlr3db.mlr-org.com, https://github.com/mlr-org/mlr3db",TRUE,https://github.com/mlr-org/mlr3db,5764,9,2020-06-08T10:53:50Z,640.4444444444445
mlr3filters,"Extends 'mlr3' with filter methods for feature
    selection. Besides standalone filter methods built-in methods of any
    machine-learning algorithm are supported.  Partial scoring of
    multivariate filter methods is supported.",2020-03-12,Patrick Schratz,"https://mlr3filters.mlr-org.com,
https://github.com/mlr-org/mlr3filters",TRUE,https://github.com/mlr-org/mlr3filters,7292,4,2020-05-24T07:59:33Z,1823
mlr3learners,"Recommended Learners for 'mlr3'. Extends 'mlr3'
    with interfaces to essential machine learning packages on CRAN.  This
    includes, but is not limited to: (penalized) linear and logistic
    regression, linear and quadratic discriminant analysis, k-nearest
    neighbors, naive Bayes, support vector machines, and gradient
    boosting.",2020-04-22,Michel Lang,"https://mlr3learners.mlr-org.com,
https://github.com/mlr-org/mlr3learners",TRUE,https://github.com/mlr-org/mlr3learners,12014,20,2020-06-07T09:01:37Z,600.7
mlr3measures,"Implements multiple performance measures for
    supervised learning.  Includes over 40 measures for regression and
    classification. Additionally, meta information about the performance
    measures can be queried, e.g. what the best and worst possible
    performances scores are.",2020-04-01,Michel Lang,"https:///mlr3measures.mlr-org.com,
https://github.com/mlr-org/mlr3measures",TRUE,https://github.com/mlr-org/mlr3measures,37573,1,2020-05-24T07:59:20Z,37573
mlr3misc,"Frequently used helper functions and assertions
    used in 'mlr3' and its companion packages. Comes with helper functions
    for functional programming, for printing, to work with 'data.table',
    as well as some generally useful 'R6' classes. This package also
    supersedes the package 'BBmisc'.",2020-06-03,Michel Lang,"https://mlr3misc.mlr-org.com, https://github.com/mlr-org/mlr3misc",TRUE,https://github.com/mlr-org/mlr3misc,47541,4,2020-06-03T10:09:54Z,11885.25
